,date,predict,code
3878,2020-02-27,0.0,603606
4018,2020-02-28,0.0,603606
4158,2020-02-29,0.0,603606
138,2020-01-13,1.0,603666
278,2020-01-14,0.48444217443466187,603666
418,2020-01-15,0.0,603666
558,2020-01-16,0.0,603666
698,2020-01-17,0.0,603666
838,2020-01-20,0.0,603666
978,2020-01-21,0.0,603666
1118,2020-01-22,0.0,603666
1258,2020-01-23,0.0,603666
1398,2020-02-03,0.0,603666
1538,2020-02-04,0.0,603666
1678,2020-02-05,0.0,603666
1818,2020-02-06,0.0,603666
1958,2020-02-07,0.6966891884803772,603666
2098,2020-02-10,1.0,603666
2238,2020-02-11,1.0,603666
2378,2020-02-12,1.0,603666
2518,2020-02-13,1.0,603666
2658,2020-02-14,1.0,603666
2798,2020-02-17,1.0,603666
2938,2020-02-18,1.0,603666
3078,2020-02-19,1.0,603666
3218,2020-02-20,1.0,603666
3358,2020-02-21,1.0,603666
3498,2020-02-24,1.0,603666
3638,2020-02-25,1.0,603666
3778,2020-02-26,1.0,603666
3918,2020-02-27,0.0,603666
4058,2020-02-28,0.0,603666
4198,2020-02-29,0.0,603666
39,2020-01-13,1.0,603711
179,2020-01-14,1.0,603711
319,2020-01-15,1.0,603711
459,2020-01-16,1.0,603711
599,2020-01-17,1.0,603711
739,2020-01-20,1.0,603711
879,2020-01-21,1.0,603711
1019,2020-01-22,1.0,603711
1159,2020-01-23,1.0,603711
1299,2020-02-03,1.0,603711
1439,2020-02-04,1.0,603711
1579,2020-02-05,1.0,603711
1719,2020-02-06,1.0,603711
1859,2020-02-07,1.0,603711
1999,2020-02-10,1.0,603711
2139,2020-02-11,1.0,603711
2279,2020-02-12,1.0,603711
2419,2020-02-13,1.0,603711
2559,2020-02-14,1.0,603711
2699,2020-02-17,1.0,603711
2839,2020-02-18,1.0,603711
2979,2020-02-19,1.0,603711
3119,2020-02-20,1.0,603711
3259,2020-02-21,1.0,603711
3399,2020-02-24,1.0,603711
3539,2020-02-25,1.0,603711
3679,2020-02-26,1.0,603711
3819,2020-02-27,1.0,603711
3959,2020-02-28,1.0,603711
4099,2020-02-29,1.0,603711
16,2020-01-13,0.7559814453125,603878
156,2020-01-14,0.0,603878
296,2020-01-15,0.0,603878
436,2020-01-16,0.0,603878
576,2020-01-17,0.0,603878
716,2020-01-20,0.0,603878
856,2020-01-21,0.0,603878
996,2020-01-22,0.0,603878
1136,2020-01-23,0.0,603878
1276,2020-02-03,0.0,603878
1416,2020-02-04,0.0,603878
1556,2020-02-05,0.0,603878
1696,2020-02-06,0.0,603878
1836,2020-02-07,0.0,603878
1976,2020-02-10,0.43537473678588867,603878
2116,2020-02-11,1.0,603878
2256,2020-02-12,1.0,603878
2396,2020-02-13,1.0,603878
2536,2020-02-14,1.0,603878
2676,2020-02-17,1.0,603878
2816,2020-02-18,1.0,603878
2956,2020-02-19,1.0,603878
3096,2020-02-20,1.0,603878
3236,2020-02-21,1.0,603878
3376,2020-02-24,1.0,603878
3516,2020-02-25,1.0,603878
3656,2020-02-26,0.6375284194946289,603878
3796,2020-02-27,0.0,603878
3936,2020-02-28,0.0,603878
4076,2020-02-29,0.0,603878
